C135 C235 N239 C246     1.1500   1    0.0
C135 C235 N239 C246     3.0445   2  180.0
C135 C283 C271 O272     0.4100   2  180.0
C135 C283 N238 C235     0.2310   2  180.0
C135 C283 N238 H241     0.0000   1    0.0
C135 C293 C235 N238     0.5865   1    0.0
C135 C293 C235 N238     0.0945   2  180.0
C135 C293 C235 N238    -0.6000   3    0.0
C135 C293 C235 N239     0.5865   1    0.0
C135 C293 C235 N239     0.0945   2  180.0
C135 C293 C235 N239    -0.6000   3    0.0
C135 C293 C235 O236     0.0000   1    0.0
C135 C293 N287 H290     0.1735   3    0.0
C136 C136 C136 C224     0.6500   1    0.0
C136 C136 C136 C224    -0.0250   2  180.0
C136 C136 C136 C224     0.1000   3    0.0
C136 C136 C136 C283     0.6500   1    0.0
C136 C136 C136 C283    -0.0250   2  180.0
C136 C136 C136 C283     0.1000   3    0.0
C136 C136 C136 C292     0.6500   1    0.0
C136 C136 C136 C292    -0.0250   2  180.0
C136 C136 C136 C292     0.1000   3    0.0
C136 C136 C136 C293     0.6500   1    0.0
C136 C136 C136 C293    -0.0250   2  180.0
C136 C136 C136 C293     0.1000   3    0.0
C136 C136 C136 H140     0.1500   3    0.0
C136 C136 C224 C235    -0.8485   1    0.0
C136 C136 C224 C235    -0.2280   2  180.0
C136 C136 C224 C235     0.2925   3    0.0
C136 C136 C224 H140     0.1500   3    0.0
C136 C136 C224 N238     0.4225   1    0.0
C136 C136 C224 N238    -0.4810   2  180.0
C136 C136 C224 N238     0.3565   3    0.0
C136 C136 C235 N237     1.6250   1    0.0
C136 C136 C235 N237    -0.2010   2  180.0
C136 C136 C235 N237    -0.0680   3    0.0
C136 C136 C235 O236     0.5830   2  180.0
C136 C136 C245 H140     0.1500   3    0.0
C136 C136 C245 N239     0.4225   1    0.0
C136 C136 C245 N239    -0.4810   2  180.0
C136 C136 C245 N239     0.3565   3    0.0
C136 C136 C246 C235    -0.8485   1    0.0
C136 C136 C246 C235    -0.2280   2  180.0
C136 C136 C246 C235     0.2925   3    0.0
C136 C136 C246 H140     0.1500   3    0.0
C136 C136 C246 N239     0.4225   1    0.0
C136 C136 C246 N239    -0.4810   2  180.0
C136 C136 C246 N239     0.3565   3    0.0
C136 C136 C267 O268     0.5000   1    0.0
C136 C136 C267 O268     0.2730   2  180.0
C136 C136 C267 O268     0.2250   3    0.0
C136 C136 C267 O269     0.2730   2  180.0
C136 C136 C283 C271    -0.8485   1    0.0
C136 C136 C283 C271    -0.2280   2  180.0
C136 C136 C283 C271     0.2925   3    0.0
C136 C136 C283 H140     0.1500   3    0.0
C136 C136 C283 N238     0.4225   1    0.0
C136 C136 C283 N238    -0.4810   2  180.0
C136 C136 C283 N238     0.3565   3    0.0
C136 C136 C285 C271    -0.8485   1    0.0
C136 C136 C285 C271    -0.2280   2  180.0
C136 C136 C285 C271     0.2925   3    0.0
C136 C136 C285 H140     0.1500   3    0.0
C136 C136 C285 N239     0.4225   1    0.0
C136 C136 C285 N239    -0.4810   2  180.0
C136 C136 C285 N239     0.3565   3    0.0
C136 C136 C292 H140     0.1500   3    0.0
C136 C136 C292 N287     1.3660   1    0.0
C136 C136 C292 N287    -0.1145   2  180.0
C136 C136 C292 N287     0.2425   3    0.0
C136 C136 C293 C235    -0.8485   1    0.0
C136 C136 C293 C235    -0.2280   2  180.0
C136 C136 C293 C235     0.2925   3    0.0
C136 C136 C293 H140     0.1500   3    0.0
C136 C136 C293 N287     0.4225   1    0.0
C136 C136 C293 N287    -0.4810   2  180.0
C136 C136 C293 N287     0.3565   3    0.0
C136 C136 C295 C235    -0.8485   1    0.0
C136 C136 C295 C235    -0.2280   2  180.0
C136 C136 C295 C235     0.2925   3    0.0
C136 C136 C295 H140     0.1500   3    0.0
C136 C136 C295 N309     1.3660   1    0.0
C136 C136 C295 N309    -0.1145   2  180.0
C136 C136 C295 N309     0.2425   3    0.0
C136 C136 C296 H140     0.1500   3    0.0
C136 C136 C296 N309     1.3660   1    0.0
C136 C136 C296 N309    -0.1145   2  180.0
C136 C136 C296 N309     0.2425   3    0.0
C136 C137 C135 H140     0.1500   3    0.0
C136 C137 C224 C235    -0.8485   1    0.0
C136 C137 C224 C235    -0.2280   2  180.0
C136 C137 C224 C235     0.2925   3    0.0
C136 C137 C224 H140     0.1500   3    0.0
C136 C137 C224 N238     0.4225   1    0.0
C136 C137 C224 N238    -0.4810   2  180.0
C136 C137 C224 N238     0.3565   3    0.0
C136 C137 C283 C271    -0.8485   1    0.0
C136 C137 C283 C271    -0.2280   2  180.0
C136 C137 C283 C271     0.2925   3    0.0
C136 C137 C283 H140     0.1500   3    0.0
C136 C137 C283 N238     0.4225   1    0.0
C136 C137 C283 N238    -0.4810   2  180.0
C136 C137 C283 N238     0.3565   3    0.0
C136 C137 C293 C235    -0.8485   1    0.0
C136 C137 C293 C235    -0.2280   2  180.0
C136 C137 C293 C235     0.2925   3    0.0
C136 C137 C293 H140     0.1500   3    0.0
C136 C137 C293 N287     0.4225   1    0.0
C136 C137 C293 N287    -0.4810   2  180.0
C136 C137 C293 N287     0.3565   3    0.0
C136 C210 S202 C209     0.4625   1    0.0
C136 C210 S202 C209    -0.2880   2  180.0
C136 C210 S202 C209     0.3385   3    0.0
C136 C224 C235 N238     0.5865   1    0.0
C136 C224 C235 N238     0.0945   2  180.0
C136 C224 C235 N238    -0.6000   3    0.0
C136 C224 C235 N239     0.2310   2  180.0
C136 C224 C235 O236     0.0000   1    0.0
C136 C224 N238 C235     0.2310   2  180.0
C136 C224 N238 H241     0.0000   1    0.0
C136 C235 N237 H240     2.4500   2  180.0
C136 C245 N239 C235     0.2310   2  180.0
C136 C245 N239 C246     1.4295   1    0.0
C136 C245 N239 C246     1.0290   2  180.0
C136 C245 N239 C246    -5.6330   3    0.0
C136 C245 N239 C285     1.4295   1    0.0
C136 C245 N239 C285     1.0290   2  180.0
C136 C245 N239 C285    -5.6330   3    0.0
C136 C246 C235 N238     0.5865   1    0.0
C136 C246 C235 N238     0.0945   2  180.0
C136 C246 C235 N238    -0.6000   3    0.0
C136 C246 C235 N239     0.2310   2  180.0
C136 C246 C235 O236     0.0000   1    0.0
C136 C246 N239 C235     0.2310   2  180.0
C136 C246 N239 C245     2.3765   1    0.0
C136 C246 N239 C245    -0.3670   2  180.0
C136 C267 O268 H270     0.7500   1    0.0
C136 C267 O268 H270     2.7500   2  180.0
C136 C274 C271 O272     0.2730   2  180.0
C136 C283 C271 O272     0.4100   2  180.0
C136 C283 N238 C235     0.2310   2  180.0
C136 C283 N238 H241     0.0000   1    0.0
C136 C285 C271 O272     0.4100   2  180.0
C136 C285 N239 C235     0.2310   2  180.0
C136 C285 N239 C245     2.3765   1    0.0
C136 C285 N239 C245    -0.3670   2  180.0
C136 C292 N287 H290     0.1735   3    0.0
C136 C293 C235 N238     0.5865   1    0.0
C136 C293 C235 N238     0.0945   2  180.0
C136 C293 C235 N238    -0.6000   3    0.0
C136 C293 C235 N239     0.5865   1    0.0
C136 C293 C235 N239     0.0945   2  180.0
C136 C293 C235 N239    -0.6000   3    0.0
C136 C293 C235 O236     0.0000   1    0.0
C136 C293 N287 H290     0.1735   3    0.0
C136 C295 C235 N238     0.5865   1    0.0
C136 C295 C235 N238     0.0945   2  180.0
C136 C295 C235 N238    -0.6000   3    0.0
C136 C295 C235 N239     0.5865   1    0.0
C136 C295 C235 N239     0.0945   2  180.0
C136 C295 C235 N239    -0.6000   3    0.0
C136 C295 C235 O236     0.0000   1    0.0
C136 C295 N309 C296     0.71895  1    0.0
C136 C295 N309 C296    -0.0619   2  180.0
C136 C295 N309 C296     0.13195  3    0.0
C136 C295 N309 H310     0.1735   3    0.0
C136 C296 N309 C295     0.71895  1    0.0
C136 C296 N309 C295    -0.0619   2  180.0
C136 C296 N309 C295     0.13195  3    0.0
C136 C296 N309 H310     0.1735   3    0.0
C136 C308 C307 H140     0.1500   3    0.0
C136 C308 C307 N303     1.3660   1    0.0
C136 C308 C307 N303    -0.1145   2  180.0
C136 C308 C307 N303     0.2425   3    0.0
C137 C136 C135 H140     0.1500   3    0.0
C137 C136 C224 C235    -0.8485   1    0.0
C137 C136 C224 C235    -0.2280   2  180.0
C137 C136 C224 C235     0.2925   3    0.0
C137 C136 C224 H140     0.1500   3    0.0
C137 C136 C224 N238     0.4225   1    0.0
C137 C136 C224 N238    -0.4810   2  180.0
C137 C136 C224 N238     0.3565   3    0.0
C137 C136 C283 C271    -0.8485   1    0.0
C137 C136 C283 C271    -0.2280   2  180.0
C137 C136 C283 C271     0.2925   3    0.0
C137 C136 C283 H140     0.1500   3    0.0
C137 C136 C283 N238     0.4225   1    0.0
C137 C136 C283 N238    -0.4810   2  180.0
C137 C136 C283 N238     0.3565   3    0.0
C137 C136 C293 C235    -0.8485   1    0.0
C137 C136 C293 C235    -0.2280   2  180.0
C137 C136 C293 C235     0.2925   3    0.0
C137 C136 C293 H140     0.1500   3    0.0
C137 C136 C293 N287     0.4225   1    0.0
C137 C136 C293 N287    -0.4810   2  180.0
C137 C136 C293 N287     0.3565   3    0.0
C137 C224 C235 N238     0.5865   1    0.0
C137 C224 C235 N238     0.0945   2  180.0
C137 C224 C235 N238    -0.6000   3    0.0
C137 C224 C235 N239     0.2310   2  180.0
C137 C224 C235 O236     0.0000   1    0.0
C137 C224 N238 C235     0.2310   2  180.0
C137 C224 N238 H241     0.0000   1    0.0
C137 C283 C271 O272     0.4100   2  180.0
C137 C283 N238 C235     0.2310   2  180.0
C137 C283 N238 H241     0.0000   1    0.0
C137 C293 C235 N238     0.5865   1    0.0
C137 C293 C235 N238     0.0945   2  180.0
C137 C293 C235 N238    -0.6000   3    0.0
C137 C293 C235 N239     0.5865   1    0.0
C137 C293 C235 N239     0.0945   2  180.0
C137 C293 C235 N239    -0.6000   3    0.0
C137 C293 C235 O236     0.0000   1    0.0
C137 C293 N287 H290     0.1735   3    0.0
C145 C145 C149 C224     0.0000   1    0.0
C145 C145 C149 C283     0.0000   1    0.0
C145 C145 C149 C293     0.0000   1    0.0
C145 C145 C149 H140     0.0000   1    0.0
C145 C149 C224 C235    -0.8485   1    0.0
C145 C149 C224 C235    -0.2280   2  180.0
C145 C149 C224 C235     0.2925   3    0.0
C145 C149 C224 H140     0.2310   3    0.0
C145 C149 C224 N238     0.4225   1    0.0
C145 C149 C224 N238    -0.4810   2  180.0
C145 C149 C224 N238     0.3565   3    0.0
C145 C149 C283 C271    -0.8485   1    0.0
C145 C149 C283 C271    -0.2280   2  180.0
C145 C149 C283 C271     0.2925   3    0.0
C145 C149 C283 H140     0.2310   3    0.0
C145 C149 C283 N238     0.4225   1    0.0
C145 C149 C283 N238    -0.4810   2  180.0
C145 C149 C283 N238     0.3565   3    0.0
C145 C149 C293 C235    -0.8485   1    0.0
C145 C149 C293 C235    -0.2280   2  180.0
C145 C149 C293 C235     0.2925   3    0.0
C145 C149 C293 H140     0.2310   3    0.0
C145 C149 C293 N287     0.4225   1    0.0
C145 C149 C293 N287    -0.4810   2  180.0
C145 C149 C293 N287     0.3565   3    0.0
C145 C166 C145 H146     3.6250   2  180.0
C145 C166 O167 H168     0.8410   2  180.0
C145 C501 C500 C514     1.6750   2  180.0
C145 C502 C501 C500     3.0000   2  180.0
C149 C224 C235 N238     0.5865   1    0.0
C149 C224 C235 N238     0.0945   2  180.0
C149 C224 C235 N238    -0.6000   3    0.0
C149 C224 C235 N239     0.2310   2  180.0
C149 C224 C235 O236     0.0000   1    0.0
C149 C224 N238 C235     0.2310   2  180.0
C149 C224 N238 H241     0.0000   1    0.0
C149 C283 C271 O272     0.4100   2  180.0
C149 C283 N238 C235     0.2310   2  180.0
C149 C283 N238 H241     0.0000   1    0.0
C149 C293 C235 N238     0.5865   1    0.0
C149 C293 C235 N238     0.0945   2  180.0
C149 C293 C235 N238    -0.6000   3    0.0
C149 C293 C235 N239     0.5865   1    0.0
C149 C293 C235 N239     0.0945   2  180.0
C149 C293 C235 N239    -0.6000   3    0.0
C149 C293 C235 O236     0.0000   1    0.0
C149 C293 N287 H290     0.1735   3    0.0
C157 C224 C235 N238     0.5865   1    0.0
C157 C224 C235 N238     0.0945   2  180.0
C157 C224 C235 N238    -0.6000   3    0.0
C157 C224 C235 N239     0.2310   2  180.0
C157 C224 C235 O236     0.0000   1    0.0
C157 C224 N238 C235     0.2310   2  180.0
C157 C224 N238 H241     0.0000   1    0.0
C157 C283 C271 O272     0.4100   2  180.0
C157 C283 N238 C235     0.2310   2  180.0
C157 C283 N238 H241     0.0000   1    0.0
C157 C293 C235 N238     0.5865   1    0.0
C157 C293 C235 N238     0.0945   2  180.0
C157 C293 C235 N238    -0.6000   3    0.0
C157 C293 C235 N239     0.0000   1    0.0
C157 C293 C235 O236     0.0000   1    0.0
C157 C293 N287 H290     0.1735   3    0.0
C158 C224 C235 N238     0.5865   1    0.0
C158 C224 C235 N238     0.0945   2  180.0
C158 C224 C235 N238    -0.6000   3    0.0
C158 C224 C235 N239     0.2310   2  180.0
C158 C224 C235 O236     0.0000   1    0.0
C158 C224 N238 C235     0.2310   2  180.0
C158 C224 N238 H241     0.0000   1    0.0
C158 C283 C271 O272     0.4100   2  180.0
C158 C283 N238 C235     0.2310   2  180.0
C158 C283 N238 H241     0.0000   1    0.0
C158 C293 C235 N238     0.5865   1    0.0
C158 C293 C235 N238     0.0945   2  180.0
C158 C293 C235 N238    -0.6000   3    0.0
C158 C293 C235 N239     0.5865   1    0.0
C158 C293 C235 N239     0.0945   2  180.0
C158 C293 C235 N239    -0.6000   3    0.0
C158 C293 C235 O236     0.0000   1    0.0
C158 C293 N287 H290     0.1735   3    0.0
C206 C224 C235 N238     0.5865   1    0.0
C206 C224 C235 N238     0.0945   2  180.0
C206 C224 C235 N238    -0.6000   3    0.0
C206 C224 C235 N239     0.2310   2  180.0
C206 C224 C235 O236     0.0000   1    0.0
C206 C224 N238 C235     0.2310   2  180.0
C206 C224 N238 H241     0.0000   1    0.0
C206 C283 C271 O272     0.4100   2  180.0
C206 C283 N238 C235     0.2310   2  180.0
C206 C283 N238 H241     0.0000   1    0.0
C206 C293 C235 N238     0.5865   1    0.0
C206 C293 C235 N238     0.0945   2  180.0
C206 C293 C235 N238    -0.6000   3    0.0
C206 C293 C235 N239     0.5865   1    0.0
C206 C293 C235 N239     0.0945   2  180.0
C206 C293 C235 N239    -0.6000   3    0.0
C206 C293 C235 O236     0.0000   1    0.0
C206 C293 N287 H290     0.1735   3    0.0
C209 S202 C210 H140     0.3235   3    0.0
C210 C136 C224 C235    -0.8485   1    0.0
C210 C136 C224 C235    -0.2280   2  180.0
C210 C136 C224 C235     0.2925   3    0.0
C210 C136 C224 H140     0.1500   3    0.0
C210 C136 C224 N238     0.4225   1    0.0
C210 C136 C224 N238    -0.4810   2  180.0
C210 C136 C224 N238     0.3565   3    0.0
C210 C136 C283 C271    -0.8485   1    0.0
C210 C136 C283 C271    -0.2280   2  180.0
C210 C136 C283 C271     0.2925   3    0.0
C210 C136 C283 H140     0.1500   3    0.0
C210 C136 C283 N238     0.4225   1    0.0
C210 C136 C283 N238    -0.4810   2  180.0
C210 C136 C283 N238     0.3565   3    0.0
C210 C136 C293 C235    -0.8485   1    0.0
C210 C136 C293 C235    -0.2280   2  180.0
C210 C136 C293 C235     0.2925   3    0.0
C210 C136 C293 H140     0.1500   3    0.0
C210 C136 C293 N287     0.4225   1    0.0
C210 C136 C293 N287    -0.4810   2  180.0
C210 C136 C293 N287     0.3565   3    0.0
C210 S202 C209 H140     0.3235   3    0.0
C214 C224 C235 N238     0.5865   1    0.0
C214 C224 C235 N238     0.0945   2  180.0
C214 C224 C235 N238    -0.6000   3    0.0
C214 C224 C235 N239     0.5865   1    0.0
C214 C224 C235 N239     0.0945   2  180.0
C214 C224 C235 N239    -0.6000   3    0.0
C214 C224 C235 O236     0.0000   1    0.0
C214 C224 N238 C235     0.2310   2  180.0
C214 C224 N238 H241     0.0000   1    0.0
C214 C283 C271 O272     0.4100   2  180.0
C214 C283 N238 C235     0.2310   2  180.0
C214 C283 N238 H241     0.0000   1    0.0
C214 C293 C235 N238     0.5865   1    0.0
C214 C293 C235 N238     0.0945   2  180.0
C214 C293 C235 N238    -0.6000   3    0.0
C214 C293 C235 N239     0.5865   1    0.0
C214 C293 C235 N239     0.0945   2  180.0
C214 C293 C235 N239    -0.6000   3    0.0
C214 C293 C235 O236     0.0000   1    0.0
C214 C293 N287 H290     0.1735   3    0.0
C214 S203 S203 C214    -3.7070   2  180.0
C214 S203 S203 C214     0.8525   3    0.0
C223 C235 N238 C223     1.1500   1    0.0
C223 C235 N238 C223     3.0445   2  180.0
C223 C235 N238 C224     1.1500   1    0.0
C223 C235 N238 C224     3.0445   2  180.0
C223 C235 N238 C242     1.1500   1    0.0
C223 C235 N238 C242     3.0445   2  180.0
C223 C235 N238 C283     1.1500   1    0.0
C223 C235 N238 C283     3.0445   2  180.0
C223 C235 N238 C284     1.1500   1    0.0
C223 C235 N238 C284     3.0445   2  180.0
C223 C235 N238 H241     2.4500   2  180.0
C223 C235 N239 C245     1.1500   1    0.0
C223 C235 N239 C245     3.0445   2  180.0
C223 C235 N239 C246     1.1500   1    0.0
C223 C235 N239 C246     3.0445   2  180.0
C223 C235 N239 C285     1.1500   1    0.0
C223 C235 N239 C285     3.0445   2  180.0
C223 N238 C235 C224     1.1500   1    0.0
C223 N238 C235 C224     3.0445   2  180.0
C223 N238 C235 C246     1.1500   1    0.0
C223 N238 C235 C246     3.0445   2  180.0
C223 N238 C235 C292     1.1500   1    0.0
C223 N238 C235 C292     3.0445   2  180.0
C223 N238 C235 C293     1.1500   1    0.0
C223 N238 C235 C293     3.0445   2  180.0
C223 N238 C235 C295     1.1500   1    0.0
C223 N238 C235 C295     3.0445   2  180.0
C223 N238 C235 O236     3.0445   2  180.0
C224 C136 C136 C235    -1.0300   1    0.0
C224 C136 C136 C235    -0.1565   2  180.0
C224 C136 C136 C235     0.1575   3    0.0
C224 C136 C136 H140     0.1500   3    0.0
C224 C136 C137 H140     0.1500   3    0.0
C224 C136 C210 H140     0.1500   3    0.0
C224 C136 C210 S202     1.3095   1    0.0
C224 C136 C210 S202    -0.3100   2  180.0
C224 C136 C210 S202     0.1290   3    0.0
C224 C136 C235 N237     1.6250   1    0.0
C224 C136 C235 N237    -0.2010   2  180.0
C224 C136 C235 N237    -0.0680   3    0.0
C224 C136 C235 O236     0.5830   2  180.0
C224 C136 C267 O268     0.5000   1    0.0
C224 C136 C267 O268     0.2730   2  180.0
C224 C136 C267 O268     0.2250   3    0.0
C224 C136 C267 O269     0.2730   2  180.0
C224 C136 C274 C271    -1.5925   1    0.0
C224 C136 C274 C271    -0.4125   2  180.0
C224 C136 C274 C271     0.2465   3    0.0
C224 C136 C274 H140     0.1500   3    0.0
C224 C136 C308 C307     0.6500   1    0.0
C224 C136 C308 C307    -0.0250   2  180.0
C224 C136 C308 C307     0.1000   3    0.0
C224 C136 C308 H140     0.1500   3    0.0
C224 C136 C500 C501     0.0000   1    0.0
C224 C136 C500 C514    -0.3570   1    0.0
C224 C137 C135 H140     0.1500   3    0.0
C224 C137 C136 H140     0.1500   3    0.0
C224 C157 O154 H155    -0.1780   1    0.0
C224 C157 O154 H155    -0.0870   2  180.0
C224 C157 O154 H155     0.2460   3    0.0
C224 C158 C135 H140     0.1500   3    0.0
C224 C158 O154 H155    -0.1780   1    0.0
C224 C158 O154 H155    -0.0870   2  180.0
C224 C158 O154 H155     0.2460   3    0.0
C224 C206 S200 H204    -0.3795   1    0.0
C224 C206 S200 H204    -0.1410   2  180.0
C224 C206 S200 H204     0.3400   3    0.0
C224 C214 S203 S203     0.9705   1    0.0
C224 C214 S203 S203    -0.4180   2  180.0
C224 C214 S203 S203     0.4675   3    0.0
C224 C235 N238 C224     1.1500   1    0.0
C224 C235 N238 C224     3.0445   2  180.0
C224 C235 N238 C242     1.1500   1    0.0
C224 C235 N238 C242     3.0445   2  180.0
C224 C235 N238 C283     1.1500   1    0.0
C224 C235 N238 C283     3.0445   2  180.0
C224 C235 N238 C284     1.1500   1    0.0
C224 C235 N238 C284     3.0445   2  180.0
C224 C235 N238 H241     2.4500   2  180.0
C224 C235 N239 C245     1.1500   1    0.0
C224 C235 N239 C245     3.0445   2  180.0
C224 C235 N239 C246     1.1500   1    0.0
C224 C235 N239 C246     3.0445   2  180.0
C224 C235 N239 C285     1.1500   1    0.0
C224 C235 N239 C285     3.0445   2  180.0
C224 C274 C271 O272     0.2730   2  180.0
C224 C505 C507 C508     0.0000   1    0.0
C224 C505 C507 N511     1.1830   1    0.0
C224 C505 C507 N511    -0.1310   2  180.0
C224 C505 C507 N511     0.2525   3    0.0
C224 C505 C508 C507     0.0000   1    0.0
C224 C505 C508 N503     1.1830   1    0.0
C224 C505 C508 N503    -0.1310   2  180.0
C224 C505 C508 N503     0.2525   3    0.0
C224 C505 C510 C510     0.0000   1    0.0
C224 C505 C510 N512     1.1830   1    0.0
C224 C505 C510 N512    -0.1310   2  180.0
C224 C505 C510 N512     0.2525   3    0.0
C224 N238 C235 C246     1.1500   1    0.0
C224 N238 C235 C246     3.0445   2  180.0
C224 N238 C235 C292     1.1500   1    0.0
C224 N238 C235 C292     3.0445   2  180.0
C224 N238 C235 C293     1.1500   1    0.0
C224 N238 C235 C293     3.0445   2  180.0
C224 N238 C235 C295     1.1500   1    0.0
C224 N238 C235 C295     3.0445   2  180.0
C224 N238 C235 O236     3.0445   2  180.0
C235 C136 C136 C283    -1.0300   1    0.0
C235 C136 C136 C283    -0.1565   2  180.0
C235 C136 C136 C283     0.1575   3    0.0
C235 C136 C136 C293    -1.0300   1    0.0
C235 C136 C136 C293    -0.1565   2  180.0
C235 C136 C136 C293     0.1575   3    0.0
C235 C136 C136 H140    -0.0500   3    0.0
C235 C136 C224 C235    -0.8485   1    0.0
C235 C136 C224 C235    -0.2280   2  180.0
C235 C136 C224 C235     0.2925   3    0.0
C235 C136 C224 H140     0.1500   3    0.0
C235 C136 C224 N238     0.4225   1    0.0
C235 C136 C224 N238    -0.4810   2  180.0
C235 C136 C224 N238     0.3565   3    0.0
C235 C136 C283 C271    -0.8485   1    0.0
C235 C136 C283 C271    -0.2280   2  180.0
C235 C136 C283 C271     0.2925   3    0.0
C235 C136 C283 H140     0.1500   3    0.0
C235 C136 C283 N238     0.4225   1    0.0
C235 C136 C283 N238    -0.4810   2  180.0
C235 C136 C283 N238     0.3565   3    0.0
C235 C136 C293 C235    -0.8485   1    0.0
C235 C136 C293 C235    -0.2280   2  180.0
C235 C136 C293 C235     0.2925   3    0.0
C235 C136 C293 H140     0.1500   3    0.0
C235 C136 C293 N287     0.4225   1    0.0
C235 C136 C293 N287    -0.4810   2  180.0
C235 C136 C293 N287     0.3565   3    0.0
C235 C223 N238 C235    -1.1825   1    0.0
C235 C223 N238 C235     0.4560   2  180.0
C235 C223 N238 C235    -0.4250   3    0.0
C235 C223 N238 H241     0.0000   1    0.0
C235 C224 C135 H140    -0.0380   3    0.0
C235 C224 C136 C267    -0.8485   1    0.0
C235 C224 C136 C267    -0.2280   2  180.0
C235 C224 C136 C267     0.2925   3    0.0
C235 C224 C136 C274    -0.8485   1    0.0
C235 C224 C136 C274    -0.2280   2  180.0
